,Latitude,Longitude
7791,33.269167,-111.811111
7792,34.879445,-100.906667
7793,46.85,-96.233333
7795,33.817778,-118.151667
7797,30.6375,-86.993611
7799,59.248055,-138.503611
7800,39.451389,-123.372223
7801,39.499444,-118.748889
7803,65.471389,-147.673611
7804,36.397222,-85.641389
7805,60.833056,-160.993889
7806,41.283333,-72.7
7807,40.301111,-96.803889
7808,62.563611,-144.668889
7809,46.596666,-107.868334
7810,40.484166,-75.099722
7811,46.606944,-111.982778
7813,33.564722,-86.248889
7814,37.692222,-121.683889
7815,38.090555,-122.316667
7816,35.1,-120.616667
7817,29.656111,-95.476667
7818,39.667778,-119.8825
7819,36.404167,-88.015833
7820,39.163333,-122.131389
7821,39.36,-74.46
7822,40.835,-72.865
7823,33.208333,-96.741944
7825,36.898889,-89.561667
7827,39.866667,-104.208333
7828,29.166667,-82.216667
7829,34.2,-119.2
7830,37.324445,-97.387222
7831,44.094722,-121.200556
7832,32.899166,-96.783889
7833,37.861667,-120.177778
7834,42.382223,-77.682223
7835,48.099444,-114.650833
7837,44.221667,-93.918889
7838,32.954722,-111.766945
7839,43.7,-73.982778
7840,48.098055,-123.187222
7841,40.186666,-74.124723
7843,30.298611,-97.701667
7844,34.037777,-118.875
7845,33.076667,-97.232778
7846,30.871667,-96.622223
7847,35.025556,-110.726389
7848,35.972778,-115.134444
7849,61.95,-151.196666
7850,35.203889,-85.898611
7851,48.178334,-103.643333
7852,44.195277,-120.823056
7853,65.306667,-157.663611
7854,35.713611,-86.589166
7855,30.531945,-87.385277
7856,61.242777,-148.588889
7857,35.288889,-118.593611
7858,29.8175,-95.670278
7859,38.8025,-119.780834
7860,32.524444,-85.881945
7861,61.18,-149.971945
7862,60.8,-148.483333
7863,39.570278,-104.849444
7864,33.942222,-117.024445
7865,39.483333,-121.616667
7866,30.1225,-108.526667
7867,42.583056,-121.876111
7868,30.406111,-86.828889
7869,37.332778,-121.819723
7870,33.958889,-118.821389
7871,64.634444,-148.617223
7872,40.172222,-105.172222
7873,33.983333,-117.410556
7874,48.728611,-94.612222
7875,38.068889,-91.428889
7876,47.316667,-122.216667
7877,29.692222,-96.585555
7878,33.373611,-117.251389
7879,42.665556,-83.42
7880,30.679723,-97.672778
7881,33.970278,-86.086666
7882,33.136111,-117.289445
7883,39.955556,-74.202222
7884,40.834166,-124.0125
7885,46.463889,-111.509722
7886,40.186944,-74.124723
7887,33.303889,-97.339722
7888,34.616111,-84.443055
7889,44.827223,-93.457222
7890,26.588889,-80.085
7891,36.502777,-94.903889
7892,30.756667,-85.821945
7893,40.186944,-74.124723
7894,33.770278,-89.238889
7895,41.330556,-74.478056
7896,36.029723,-119.062778
7897,61.1025,-148.998333
7898,44.411111,-108.163333
7899,37.667778,-119.133611
7900,33.951944,-84.765556
7902,31.194722,-84.485277
7903,39.831389,-75.768611
7904,29.506111,-95.476945
8505,29.607222,-95.158611
8528,33.938611,-118.408889
8529,33.938611,-118.408889
8548,39.366667,-121.25
8557,45.183333,-123.133333
8574,42.364167,-71.005
8575,42.364167,-71.005
8580,40.359722,-74.2525
8582,33.716667,-85.879167
8583,38.545277,-89.835277
8586,39.859722,-104.671667
8595,35.059444,-90.083056
8596,61.179445,-149.983333
8597,34.885833,-82.2175
8598,66.885555,-162.598611
8602,33.645,-84.433056
8606,30.678889,-97.679445
8607,41.785833,-87.752222
8613,40.639722,-73.778889
8614,39.786666,-104.549722
8615,39.165,-76.663333
8616,33.269167,-111.811111
8617,33.748611,-116.274723
8618,40.777223,-73.8725
8620,40.777778,-73.875556
8621,27.988889,-82.018611
8624,29.622223,-95.656389
8626,33.681667,-117.869167
8627,35.221111,-101.71
8629,38.686944,-80.651667
8632,36.3075,-82.430556
8634,33.640277,-84.426945
8636,35.236111,-83.016389
8637,43.878889,-91.254444
8638,42.364167,-71.005
8639,37.618889,-122.374723
8640,37.618889,-122.374723
8642,37.618889,-122.391389
8646,33.567223,-111.651944
8648,38.952778,-121.075556
8650,28.973056,-95.863333
8651,44.663611,-89.841111
8652,31.806667,-106.377778
8655,40.758611,-73.051667
8656,42.075556,-86.867223
8658,39.046111,-84.661944
8659,40.698611,-74.17
8661,40.6925,-74.168611
8663,38.526667,-77.858889
8664,34.91,-112.533889
8666,32.733611,-117.189722
8667,41.785833,-87.7525
8669,40.7,-74.172223
8671,41.7875,-87.754167
8672,40.604722,-90.2875
8673,33.433333,-111.984722
8674,33.433333,-111.984722
8675,48.475,-122.374445
8678,40.849166,-77.848611
8680,33.883333,-117.604167
8681,35.038611,-89.972778
8682,33.9425,-118.413333
8683,32.925,-97.405833
8684,31.8,-106.383333
8685,42.364444,-71.005278
8686,31.881667,-106.705
8689,30.238889,-92.670556
8690,27.966945,-81.599722
8691,36.688055,-78.054444
8692,40.777223,-73.8725
8693,38.945,-77.456667
8694,40.488055,-80.226389
8696,40.741944,-81.103056
8697,37.148611,-121.643055
8700,41.283333,-81.116667
8701,32.466667,-100.466667
8702,40.6925,-74.168611
8703,42.947222,-87.896666
8705,42.947222,-87.896666
8706,35.038611,-89.972778
8707,61.174445,-149.996389
8708,32.733611,-117.189722
8709,32.733611,-117.189722
8710,33.666667,-118.4
8712,41.973889,-87.902778
8713,41.190833,-83.394444
8719,41.968611,-87.907778
8720,40.083889,-93.595277
8724,42.675278,-91.971389
8725,47.683889,-117.320834
8726,35,-97
8727,38.550556,-77.715833
8729,41.978611,-87.904722
8981,36.922223,-81.878056
11192,48.12,-113.8875
22326,38.335,-80.28
24975,34.294444,-119.335555
25141,33.833333,-116.516667
25147,41.433333,-82.652222
25177,33.354167,-117.250833
25235,42,-122.5
25243,39.755556,-82.656944
25255,28.428889,-81.316111
25261,35.651111,-112.147777
25264,33.460833,-111.728334
25267,30.527778,-89.706944
25303,34.6,-112.25
25352,33.145277,-90.515278
25367,60.8,-148.25
25387,39.24,-106.711667
25492,30,-99.383611
25537,42.236389,-83.5275
25557,38.116667,-83.75
25564,38.513056,-122.862222
25570,40.083889,-86.034722
25589,40.746111,-77.290277
25591,37.513889,-122.501111
25594,35.379445,-97.596111
25622,31.785277,-92.168056
25624,44.633333,-117.003056
25625,27.435,-82.45
25650,38.272223,-122.534166
25654,34.726667,-118.235833
25661,42.785,-104.217223
25664,39.934166,-74.807222
25673,35.824723,-81.611111
25675,37.3575,-78.437777
25680,60.866667,-162.2775
25681,35.144722,-96.425278
25683,37.683333,-121.822778
25684,30,-100
25688,40.184444,-111.703333
25691,43.201667,-71.502222
25694,37.283889,-81.206111
25699,39.488333,-86.324723
25700,30.671389,-98.261111
25715,31.374167,-109.693889
25716,59.933056,-164.030556
25717,39.059722,-104.636389
25718,44.449444,-68.361389
25724,41.387777,-70.587777
25734,18.016667,-67
25735,33.918334,-96.560833
25736,33.918334,-96.560833
25742,43.510278,-88.636111
25745,27.183056,-80.211944
25747,30.491666,-87.455
25748,32.815556,-117.139444
25750,33.716945,-118.181111
25751,33.716945,-118.181111
25752,33.755556,-85.808333
25756,26.154167,-81.781389
25760,40.024445,-82.461667
25762,26.197222,-80.170556
25763,28.102778,-80.645833
25770,63.146111,-156.529723
25771,47.569445,-117.092222
25772,34.123056,-84.848611
25775,35.270278,-82.644166
25777,38.468334,-105.926389
25779,38.366667,-82.557778
25781,34.568334,-98.416667
25785,32.572223,-116.98
25789,60.476111,-151.0325
25790,35.021945,-110.7225
25793,37.482778,-87.6875
25796,59.700278,-156.65
25797,34.021667,-118.581945
25802,36.211667,-115.195555
25805,33.8175,-118.151389
25808,32.5,-110.916667
25809,60.606944,-164.570556
25810,41.238611,-76.934166
25814,39.375,-78.525
25815,35.7525,-93.103611
25816,35.273334,-82.637777
25818,42.716945,-71.123334
25821,29.113889,-95.9525
25823,41.149166,-81.414444
25824,34.991389,-78.88
25825,62.145555,-163.933333
25826,33.269167,-11.811111
25828,39.318056,-75.206111
25829,38.415,-85.421111
25831,37.503056,-77.125278
25837,33.527223,-112.295277
25838,63.331389,-149.127223
25842,59.95,-162.866667
25845,69.116667,-151.466667
25846,29.69,-82.271667
25847,44.650833,-73.468056
25848,29.389166,-100.942222
25852,30.623056,-104.250556
25858,39.32,-120.143611
25862,45.618056,-116.468056
25863,40.891389,-78.381389
25864,60.476111,-151.0325
25865,40.456389,-106.877778
25868,27.495,-80.368056
25870,37.659444,-122.122223
25871,64.813611,-147.859722
25872,38.578611,-122.435277
25876,38.804167,-76.068889
25880,38.635,-78.678889
25883,35.445277,-85.456667
25884,40.405556,-78.810833
25885,18.2625,-65.825278
25886,29.738611,-99.761111
25889,63.5,-162.266667
25890,20.083333,-155.333333
25896,32.570834,-97.586944
25898,61.189444,-149.950556
25899,34.732223,-112.035
25902,36.220278,-95.313056
25905,29.359444,-99.176667
25909,30.678889,-97.679445
25914,61.616945,-149.314722
25917,64.783333,-148.551667
25918,18.313056,-65.304167
25922,56.216667,-160.066667
25926,36.003611,-75.665833
25927,25.647777,-80.896944
25934,30.3125,-95.588889
25937,34.733889,-79.666389
25938,36.381667,-75.835
25943,32.579167,-96.718889
25944,34.256944,-111.489444
25945,29.786111,-94.868611
25946,30.287777,-89.368611
25947,43.017223,-72.650833
25948,34.196666,-118.301389
25949,35.226389,-112.488611
25950,40.306667,-100.161944
25952,35.920278,-75.697222
25962,38.2,-122.266667
25963,60.483333,-151.033333
25966,35.9475,-114.861111
25967,33.460278,-111.728334
25970,38.586944,-77.711111
25971,36.033333,-114.933333
25976,41.509722,-74.264444
25978,61.7575,-150.052778
25985,63.366667,-148.833333
25987,41.36,-70.013333
25995,61.575556,-149.545277
25998,59.466667,-136.166667
25999,35.75,-80.95
26000,57.566667,-157.566667
26001,42.947222,-87.896666
26005,39.367778,-75.072223
26013,29.301111,-81.113611
26015,37.5625,-119.044722
26017,38.006667,-88.948611
26020,38.416667,-76.45
26021,38.724167,-120.753333
26022,43.768334,-71.386666
26024,39.084722,-76.759167
26025,35.236944,-120.642222
26026,61.540555,-160.318334
26029,59.183333,-138.433333
26033,31.366667,-85.31
26034,34.200833,-119.207222
26036,62.016667,-141.183333
26038,33.976945,-94.241389
26039,38.499444,-106.801111
26040,30.277778,-81.805833
26041,33.626945,-111.9
26042,26.1525,-81.775556
26043,59.183333,-138.433333
26044,62.016667,-141.183333
26045,60.241666,-149.308333
26046,33.6325,-83.849444
26048,63.7,-148.2
26050,35.763056,-80.955278
26052,34.528056,-118.113611
26057,60.481667,-149.731945
26058,33.871945,-117.979723
26059,68.632223,-144.897222
26060,38.936666,-104.566667
26061,64.483333,-146.633333
26063,61.416667,-150.566667
26064,61.385277,-151.389166
26068,32.127778,-81.202222
26070,60.9075,-161.423611
26071,38.391389,-43.969167
26073,39.103333,-84.418611
26078,40.024445,-82.461667
26079,33.976111,-83.653333
26081,29.704444,-98.042222
26082,30.920556,-97.623056
26085,33.9725,-86.088889
26086,60.533333,-145.716667
26087,60.566667,-151.233333
26090,32.750278,-97.675834
26091,37.691666,-85.917778
26093,41.669167,-70.280278
26095,40.368889,-74.248055
26096,36.833611,-94.903889
26098,61.808333,-147.833333
26099,64.262778,-147.499722
26100,39.141111,-96.3375
26101,64.813611,-147.859722
26106,44.322223,-69.785555
26108,58.676945,-156.649166
26111,47.050833,-121.910556
26113,61.533333,-149.8
26119,42.697222,-123.944444
26120,39.451389,-123.372223
26124,35.213889,-82.547222
26125,32.116667,-110.916667
26126,30.873056,-87.817778
26127,28.533333,-81.516667
26128,34.508889,-112.679723
26129,63.216667,-146.5
26131,64.765278,-147.389722
26132,65.133333,-155.666667
26135,34.123334,-101.518334
26136,39.578056,-104.85
26138,39.004722,-74.902222
26143,48.5,-122.808056
26146,44.852222,-70.283333
26147,28.815556,-95.649166
26149,60.75,-161.841111
26150,60.383333,-153.858333
26151,41.803611,-79.374445
26152,35.062778,-97.895277
26154,35.635,-77.385277
26157,34.306667,-83.88
26160,40.389166,-75.290277
26163,41.536666,-72.720278
26165,32.5125,-96.926667
26166,42.328056,-72.611389
26167,43.349722,-115.446111
26170,44.620278,-73.305556
26171,39.916945,-76.872778
26174,35.456389,-77.958889
26176,40.896666,-117.805833
26177,36.083333,-114.933333
26178,66.909167,-156.861111
26179,29.995,-81.6725
26182,39.174445,-104.970556
26183,34.654444,-112.419723
26185,36.362778,-115.611111
26187,39.275278,-123.7
26192,36.091666,-80.291666
26193,29.69,-82.271667
26196,42.913889,-106.464444
26198,42.175834,-77.111944
26200,27.397222,-82.556944
26201,41.410556,-87.517223
26205,32.438611,-90.103056
26206,39.077778,-77.5575
26207,30.736944,-89.368334
26208,38.578056,-107.988055
26211,30.461667,-87.9
26212,27.083056,-80.341111
26214,41.161667,-79.082778
26215,39.99,-75.581667
26220,32.058889,-82.151667
26221,31.637777,-97.073889
26222,33.313333,-86.935833
26223,33.883333,-117.604167
26224,34.6575,-112.421667
26226,41.21,-81.257778
26228,21.2775,-157.770834
26230,33.6375,-91.858333
26231,42.083333,-87.611111
26234,33.824167,-116.886944
26235,36.78,-76.448611
26236,34.883333,-120.462778
26238,29.704444,-98.042222
26239,29.055556,-80.948333
26243,44.048333,-70.283333
26245,27.655556,-80.418056
26247,33.342223,-117.527222
26249,29.588889,-82.871111
26250,33.519445,-84.119167
26251,37.925,-76.871389
26252,41.371389,-73.481945
26253,35.266667,-122.55
26254,33.869445,-117.990277
26255,40.093611,-105.293611
26256,27.916389,-82.690277
26257,18.317778,-65.767223
26259,26.741944,-81.033333
26260,33.145277,-90.515278
26262,37.55,-107.866945
26263,29.622223,-95.394166
26265,35.433889,-79.1825
26266,46.3025,-124.009167
26267,30.905556,-101.891944
26269,31.076667,-97.389722
26271,37.623889,-118.837777
26272,36.733611,-108.235
26274,41.8975,-85.183333
26275,44.533333,-69.683333
26277,18.45,-66.2
26278,34.261389,-111.343333
26282,37.135555,-96.901667
26283,27.74,-81.1
26284,61.267223,-164.263611
26286,62.323056,-150.1
26287,38.133333,-122.561944
26288,35.469167,-106
26291,29.1375,-83.049722
26292,30.213889,-85.680556
26299,36.641389,-97.8
26302,32.097222,-95.29
26304,36.131945,-81.542777
26305,34.347222,-119.061111
26306,38.266667,-77.449166
26309,36.927778,-119.851944
26310,60.575556,-165.273056
26311,29.301667,-81.113889
26312,28.433333,-82.7
26313,33.780556,-84.524445
26315,43.505,-114.296666
26316,63.031111,-163.53
26317,39.983056,-75.866389
26318,40.163611,-105.163056
26319,40.163611,-105.162778
26320,28.294166,-81.439722
26321,29.463889,-81.211667
26322,36.070556,-91.829167
26323,70.616945,-155.001389
26324,37.181111,-121.746944
26325,34.890277,-114.6
26327,32.115833,-110.940833
26328,40.859722,-74.055556
26331,35.040277,-106.609167
26333,46.9,-122.668056
26335,37.088055,-113.591944
26336,32.4275,-111.216945
26338,38.293611,-75.100556
26339,40.164444,-110.992222
26340,47.966667,-117.426667
26341,47.803611,-122.655
26342,40.220278,-111.727778
26344,43.518334,-112.07
26345,33.558889,-86.249444
26346,37.178889,-79.616111
26348,39.263889,-74.606667
26349,35.036666,-90.909444
26350,39.493611,-104.867778
26352,34.645,-106.833611
26353,43.279167,-74.799166
26354,38.813889,-106.120556
26355,28.104722,-80.635555
26356,26.153889,-81.781111
26358,33.978334,-83.9625
26359,35.947222,-114.860833
26360,33.829723,-116.506667
26362,44.06,-69.099166
26363,39.942777,-74.845555
26364,33.688333,-112.083333
26366,45.1875,-109.267223
26367,36.816667,-117.783333
26368,33.177778,-96.593055
26369,29.171945,-82.224167
26370,41.265833,-95.766389
26371,36.421945,-105.289722
26374,32.383889,-94.711389
26375,35.541111,-78.390277
26376,35.298889,-101.746111
26378,35.054722,-92.353889
26379,34.629445,-118.084444
26380,34.75,-84.75
26383,40.874723,-81.888055
26384,34.848611,-111.788333
26385,40.617223,-74.244444
26387,33.005556,-81.048333
26390,34.741111,-118.218889
26393,28.008889,-82.349444
26395,35.040277,-106.609167
26396,31.299722,-85.899722
26397,33.878889,-117.894166
26398,43.948889,-116.871111
26399,29.078056,-81.044444
26400,40.428334,-104.635
26401,40.351667,-104.468334
26403,33.346389,-84.108611
26404,27.333333,-88.231667
26406,38.966389,-94.375
26407,40.85,-74.060833
26408,37.107778,-79.593055
26409,35.726945,-91.242777
26410,29.745277,-99.750833
26411,44.860833,-98.529445
26412,43.769445,-87.851389
26414,35.138333,-111.671111
26415,35.9475,-114.861111
26416,37.271667,-79.335833
26417,38.5125,-121.493611
26418,31.843611,-110.976667
26421,42.190555,-71.177223
26422,40.843611,-72.631667
26424,36.412222,-85.311389
26425,64.813611,-147.859722
26426,32.572223,-116.980278
26427,61.186944,-149.965278
26428,37.521111,-121.7
26429,37.839166,-119.858056
26430,30.7825,-83.276667
26431,32.815556,-117.143611
26432,32.354167,-97.062778
26433,64.759167,-147.387777
26434,42.985555,-106.748611
26435,61.833333,-150.633333
26438,42.206667,-88.322778
26439,33.622778,-111.910278
26440,35.534166,-97.646944
26441,27.395277,-82.554167
26442,34.8875,-114.616111
26443,32.244722,-97.726111
26444,37.701111,-113.097222
26447,34.375556,-84.385555
26448,33.966667,-117.633333
26449,37.383333,-119
26450,62.3125,-149.753611
26451,39.237777,-119.557222
26452,37.635277,-121.931111
26453,29.301111,-81.113611
26454,26.433056,-81.401667
26455,48.308056,-113.934166
26456,33.639444,-111.056667
26457,41.595,-109.065
26458,41.723334,-75.312778
26460,40.276667,-74.813333
26461,44.052222,-91.3825
26462,43.529723,-72.949444
26463,36.813889,-107.6525
26465,39.726945,-77.111944
26466,34.083333,-118.333333
26467,36.022778,-102.547222
26468,29.301111,-81.113889
26469,38.216667,-120.533333
26470,34.767778,-78.983056
26471,28.127223,-82.525278
26472,33.920278,-75.703611
26473,34.848611,-111.788611
26477,27.6425,-82.520834
26478,32.931111,-97.411667
26480,70.116667,-145.8
26481,37.731111,-117.237777
26482,64.366667,-147.366667
26484,33.621111,-96.586111
26485,60.863056,-150.026389
26486,42.267223,-71.875556
26487,40.6,-112
26488,60.779723,-161.838055
26489,46.388333,-117.133333
26490,36.018056,-75.671111
26491,45.545,-122.933333
26494,61.9,-150.083889
26495,44.9,-115.483333
26496,34.518334,-109.378611
26497,33.688333,-112.082223
26498,32.544722,-93.743055
26499,30.070278,-98.660278
26500,30.646666,-93.915
26501,33.813889,-78.728611
26502,40.768611,-112.366111
26503,38.928889,-83.591389
26505,35.635277,-77.385277
26506,46.606944,-111.982778
26507,37.408889,-77.521389
26508,45.896111,-87.765
26509,42.371667,-122.871945
26510,40.354444,-79.766389
26511,37.953889,-107.908611
26512,35.126667,-87.354444
26513,30.277778,-81.805833
26514,54.549444,-122.3625
26515,18.135277,-65.491666
26516,45.061944,-93.353889
26517,34.263611,-116.854444
26518,43.529723,-72.949444
26519,31.9425,-102.201944
26520,61.341389,-148.998889
26521,37.367778,-79.117223
26522,34.013056,-84.598333
26523,43.514444,-112.070278
26524,36.134166,-78.281667
26525,36.2,-115.183333
26526,58.703611,-157.008333
26527,41.924445,-72.456944
26528,48.462778,-122.463889
26530,44.728889,-116.092777
26531,32.510556,-83.767223
26532,37.442222,-110.569723
26533,61.533611,-165.583611
26534,61.666667,-151.383333
26535,45.873334,-122.515
26536,48.985833,-111.968611
26537,35.683333,-79.5
26538,31.151389,-81.391389
26539,47.195277,-116.997222
26540,39.367778,-75.072223
26541,29.467223,-81.206389
26542,43.35,-7.387777
26543,34.083333,-117.801667
26544,41.593611,-71.931111
26545,43.606667,-110.721667
26546,45.042222,-123.999444
26547,41.690277,-72.864722
26548,57.567223,-154.400556
26549,33.194722,-97.198055
26550,38.096111,-92.549444
26551,34.816389,-82.704722
26553,42.45,-84.05
26554,41.128611,-74.345833
26555,42.259722,-84.459444
26556,59.966667,-157.383333
26557,28.347222,-80.686944
26558,20.786945,-156.121389
26559,43.629167,-85.2625
26560,41.532778,-71.281667
26561,44.2,-72.5
26562,36.450278,-93.184166
26563,39.223889,-121.003056
26564,33.636389,-96.593333
26565,48.280278,-101.280278
26566,36.256389,-76.617223
26567,33.049722,-87.4225
26568,35.152222,-107.924167
26569,44.480278,-103.783056
26570,35.040277,-106.609167
26571,37.138889,-113.306389
26572,46.531945,-123.303056
