,Day,Month,Year,Make,Aircraft.damage,Aircraft.Category,Number.of.Engines,Engine.Type,Weather.Condition,Broad.phase.of.flight,Fatal,Injured,Uninjured,Fatal.Cat,Fatal.Count,Latitude,Longitude
20918,13,9,1997,CESSNA,Substantial,,2,Reciprocating,VMC,Taxi,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20919,13,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20920,14,9,1997,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20921,14,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20922,19,9,1997,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,2.0,0.0,0.0,Fatal,2,0.0,0.0
20923,19,9,1997,CESSNA,Substantial,,2,Reciprocating,IMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20924,21,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
20925,21,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
20926,21,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20927,22,9,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
20928,22,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20929,22,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
20930,22,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,1.0,1.0,0.0,Fatal,1,0.0,0.0
20931,23,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20932,23,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,3.0,0.0,0.0,Fatal,3,0.0,0.0
20933,23,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20934,24,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20935,25,9,1997,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
20936,25,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20937,26,9,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,1.0,0.0,0.0,Fatal,1,0.0,0.0
20938,26,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
20939,26,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20940,28,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20941,28,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20942,29,9,1997,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20943,29,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20944,29,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20945,30,9,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20946,30,9,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20947,1,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
20948,1,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20949,2,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
20950,2,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20951,2,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Standing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20952,2,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
20953,3,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20954,3,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,2.0,Non-Fatal,0,0.0,0.0
20955,4,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Climb,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20956,4,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
20957,4,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20958,5,10,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Climb,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
20959,5,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,5.0,Non-Fatal,0,0.0,0.0
20960,5,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20961,5,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20962,5,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
20963,6,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20964,8,10,1997,CESSNA,Destroyed,Airplane,1,Turbo Prop,IMC,Climb,9.0,0.0,0.0,Fatal,9,0.0,0.0
20965,9,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Standing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20966,11,10,1997,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
20967,11,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
20968,11,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20969,12,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
20970,12,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
20971,12,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Go-around,2.0,0.0,0.0,Fatal,2,0.0,0.0
20972,13,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20973,14,10,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,1.0,0.0,0.0,Fatal,1,0.0,0.0
20974,14,10,1997,CESSNA,Substantial,,1,Reciprocating,IMC,Descent,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20975,15,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20976,16,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20977,17,10,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20978,17,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20979,18,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
20980,18,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20981,19,10,1997,CESSNA,Minor,,1,Reciprocating,VMC,Climb,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
20982,19,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20983,19,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
20984,20,10,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,1.0,1.0,0.0,Fatal,1,0.0,0.0
20985,20,10,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
20986,23,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20987,23,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20988,24,10,1997,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,2.0,0.0,0.0,Fatal,2,0.0,0.0
20989,24,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
20990,24,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Go-around,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20991,25,10,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
20992,26,10,1997,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
20993,26,10,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,4.0,0.0,0.0,Fatal,4,0.0,0.0
20994,26,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20995,27,10,1997,CESSNA,Substantial,,2,Reciprocating,IMC,Landing,3.0,1.0,0.0,Fatal,3,0.0,0.0
20996,28,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20997,29,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
20998,29,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
20999,30,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21000,30,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
21001,31,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21002,31,10,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21003,1,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21004,1,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21005,2,11,1997,CESSNA,Destroyed,,2,Reciprocating,VMC,Approach,0.0,0.0,7.0,Non-Fatal,0,0.0,0.0
21006,2,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
21007,2,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21008,2,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
21009,3,11,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,2.0,1.0,0.0,Fatal,2,0.0,0.0
21010,3,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21011,5,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21012,6,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21013,7,11,1997,CESSNA,Substantial,,2,Reciprocating,VMC,Climb,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21014,8,11,1997,CESSNA,Destroyed,,1,Turbo Prop,VMC,Takeoff,8.0,0.0,0.0,Fatal,8,0.0,0.0
21015,8,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
21016,9,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,5.0,Non-Fatal,0,0.0,0.0
21017,9,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
21018,12,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21019,13,11,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
21020,13,11,1997,CESSNA,Substantial,,1,Reciprocating,IMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21021,17,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
21022,17,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21023,18,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
21024,19,11,1997,CESSNA,Destroyed,,2,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
21025,19,11,1997,CESSNA,Substantial,,1,Reciprocating,IMC,Approach,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
21026,19,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
21027,20,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21028,20,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
21029,22,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
21030,23,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Go-around,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21031,24,11,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Descent,1.0,0.0,0.0,Fatal,1,0.0,0.0
21032,24,11,1997,CESSNA,Destroyed,,1,Reciprocating,IMC,Climb,2.0,0.0,0.0,Fatal,2,0.0,0.0
21033,24,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21034,24,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21035,24,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
21036,25,11,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,1.0,2.0,0.0,Fatal,1,0.0,0.0
21037,25,11,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Approach,1.0,2.0,0.0,Fatal,1,0.0,0.0
21038,25,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,1.0,2.0,0.0,Fatal,1,0.0,0.0
21039,26,11,1997,CESSNA,Substantial,,1,Reciprocating,IMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21040,27,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21041,28,11,1997,CESSNA,Destroyed,,2,Reciprocating,IMC,Approach,2.0,0.0,0.0,Fatal,2,0.0,0.0
21042,28,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
21043,28,11,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21044,29,11,1997,CESSNA,Substantial,,2,Reciprocating,IMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21045,30,11,1997,CESSNA,Substantial,,2,Reciprocating,IMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21046,1,12,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
21047,1,12,1997,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
21048,1,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
21049,2,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
21050,6,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21051,7,12,1997,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,2.0,0.0,0.0,Fatal,2,0.0,0.0
21052,7,12,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,3.0,0.0,0.0,Fatal,3,0.0,0.0
21053,8,12,1997,CESSNA,Substantial,,2,Reciprocating,IMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21054,8,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21055,9,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21056,9,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,1.0,1.0,0.0,Fatal,1,0.0,0.0
21057,9,12,1997,CESSNA,Substantial,,1,Reciprocating,IMC,Cruise,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
21058,10,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
21059,11,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21060,13,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21061,13,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
21062,14,12,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21063,14,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
21064,14,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21065,15,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21066,16,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0
21067,16,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21068,16,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21069,17,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Climb,2.0,0.0,0.0,Fatal,2,0.0,0.0
21070,18,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21071,18,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
21072,21,12,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,0.0,0.0
21073,23,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,1.0,1.0,0.0,Fatal,1,0.0,0.0
21074,24,12,1997,CESSNA,Destroyed,,1,Reciprocating,IMC,Takeoff,1.0,0.0,0.0,Fatal,1,0.0,0.0
21075,24,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
21076,28,12,1997,CESSNA,Destroyed,,2,Reciprocating,VMC,Takeoff,0.0,1.0,6.0,Non-Fatal,0,0.0,0.0
21077,28,12,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,0.0,2.0,1.0,Non-Fatal,0,0.0,0.0
21078,28,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21079,29,12,1997,CESSNA,Destroyed,,2,Reciprocating,VMC,Climb,2.0,0.0,0.0,Fatal,2,0.0,0.0
21080,30,12,1997,CESSNA,Destroyed,,2,Reciprocating,VMC,Takeoff,1.0,0.0,0.0,Fatal,1,0.0,0.0
21081,30,12,1997,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21082,30,12,1997,CESSNA,Substantial,,2,Reciprocating,VMC,Descent,0.0,1.0,3.0,Non-Fatal,0,0.0,0.0
21083,31,12,1997,CESSNA,Destroyed,,1,Reciprocating,VMC,Approach,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
21084,1,1,1998,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,2.0,1.0,0.0,Fatal,2,0.0,0.0
21085,2,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21086,2,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21087,3,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
21088,4,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21089,6,1,1998,CESSNA,Destroyed,,2,Turbo Fan,IMC,Landing,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0
21090,7,1,1998,CESSNA,Destroyed,,1,Reciprocating,IMC,Climb,1.0,0.0,0.0,Fatal,1,0.0,0.0
21091,8,1,1998,CESSNA,Substantial,,2,Reciprocating,IMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21092,8,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21093,9,1,1998,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
21094,9,1,1998,CESSNA,Substantial,,1,Turbo Prop,VMC,Takeoff,1.0,0.0,0.0,Fatal,1,0.0,0.0
21095,9,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
21096,10,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
21097,12,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21098,12,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21099,13,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21100,14,1,1998,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21101,16,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21102,17,1,1998,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
21103,17,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21104,17,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,1.0,1.0,0.0,Fatal,1,0.0,0.0
21105,20,1,1998,CESSNA,Substantial,,1,Turbo Prop,IMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21106,22,1,1998,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21107,22,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
21108,22,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21109,23,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21110,26,1,1998,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21111,27,1,1998,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
21112,27,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21113,29,1,1998,CESSNA,Substantial,,2,Turbo Fan,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
21114,30,1,1998,CESSNA,Destroyed,,1,Turbo Prop,VMC,Climb,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
21115,30,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
21116,30,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Climb,1.0,0.0,0.0,Fatal,1,0.0,0.0
21117,30,1,1998,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
