,Make,Aircraft.damage,Number.of.Engines,Engine.Type,Weather.Condition,Broad.phase.of.flight
6189,3,2,1,1,1,9
6190,3,3,1,1,2,5
6191,3,2,1,1,1,8
6192,3,2,1,1,1,7
6193,3,2,1,1,1,9
6194,3,2,1,1,1,3
6195,3,2,1,1,1,7
6196,3,2,1,1,1,2
6197,3,2,1,1,1,7
6198,3,2,1,1,1,9
6199,3,2,1,1,1,4
6200,3,2,1,1,1,9
6201,3,3,1,1,1,5
6202,3,2,1,1,1,9
6203,3,2,1,1,1,5
6204,3,2,1,1,1,7
6205,3,2,1,1,1,9
6206,3,2,1,1,1,9
6207,3,2,1,1,1,8
6208,3,2,1,1,1,9
6209,3,2,1,1,1,9
6210,3,2,1,1,1,5
6211,3,2,1,1,1,9
6212,3,3,1,1,1,7
6213,3,2,1,1,1,4
6214,3,2,1,1,1,7
6215,3,3,1,1,1,9
6216,3,2,1,1,1,7
6217,3,3,1,1,1,8
6218,3,2,1,1,1,7
6219,3,2,1,1,1,7
6220,3,2,1,1,1,9
6221,3,2,1,1,1,5
6222,3,2,1,1,1,9
6223,3,2,1,1,1,8
6224,3,2,1,1,1,5
6225,3,3,1,1,1,5
6226,3,2,1,1,1,5
6227,3,2,1,1,1,3
6228,3,2,1,1,1,7
6229,3,2,1,1,1,9
6230,3,2,1,1,1,7
6231,3,2,1,1,1,10
6232,3,3,1,1,1,7
6233,3,2,1,1,1,5
6234,3,2,1,1,1,9
6235,3,2,1,1,1,5
6236,3,2,1,1,1,3
6237,3,2,1,1,1,9
6238,4,2,1,1,2,5
6239,4,3,2,2,2,3
6240,4,1,1,1,1,2
6241,4,2,3,2,1,3
6242,4,2,4,3,1,9
6243,4,2,3,2,1,9
6244,4,3,1,1,1,7
6245,4,3,1,1,1,7
6246,4,1,1,1,1,9
6247,4,2,1,1,1,5
6248,4,2,1,1,1,3
6249,4,2,1,1,1,9
6250,4,2,1,1,1,9
6251,4,2,1,1,1,9
6252,4,2,1,1,1,7
6253,4,2,1,1,1,3
6254,4,2,1,1,1,4
6255,4,2,1,1,1,9
6256,4,1,1,1,1,2
6257,4,2,1,1,1,9
6258,4,2,1,1,1,3
6259,4,3,3,2,1,3
6260,4,2,1,1,1,4
6261,4,2,1,1,1,9
6262,4,2,1,1,1,5
6263,4,2,1,1,1,9
6264,4,3,1,1,1,10
6265,4,2,4,2,1,3
6266,4,2,1,1,1,3
6267,4,2,1,1,1,5
6268,4,1,2,3,1,9
6269,4,2,1,1,1,7
6270,4,2,1,1,1,9
6271,4,2,3,2,1,2
6272,4,2,1,1,1,3
6273,4,2,3,2,1,3
6274,4,2,1,1,1,5
6275,4,3,1,1,1,2
6276,4,2,1,1,1,9
6277,4,3,1,1,1,7
6278,4,2,1,1,1,3
6279,4,2,1,1,1,7
6280,4,3,1,1,1,5
6281,4,2,1,1,1,9
6282,4,2,1,1,1,9
6283,4,2,1,1,1,2
6284,4,2,1,1,1,7
6285,4,3,1,1,1,7
6286,4,2,2,2,1,4
6287,4,2,4,2,2,9
6288,4,2,3,2,2,8
6289,4,1,3,3,1,5
6290,4,2,1,1,1,7
6291,4,2,1,1,1,7
6292,4,2,3,2,1,3
6293,4,2,1,1,1,9
6294,4,2,1,1,1,9
6295,4,2,1,1,1,4
6296,4,2,1,1,1,3
6297,4,1,1,1,1,2
6298,4,2,1,1,1,7
6299,4,2,1,1,1,5
6300,4,2,1,1,1,9
6301,4,2,4,2,1,3
6302,4,2,1,1,2,5
6303,4,2,4,2,2,5
6304,4,2,1,1,1,9
6305,4,2,1,1,1,9
6306,4,2,1,1,1,9
6307,4,2,2,2,2,9
6308,4,2,1,1,1,5
6309,4,2,1,1,1,7
6310,4,2,1,1,1,7
6311,4,2,1,1,1,8
6312,4,2,1,1,1,5
6313,4,2,1,1,1,3
6314,4,2,2,2,1,8
6315,4,3,1,1,1,3
6316,4,2,3,2,1,8
6317,4,2,4,2,1,8
6318,4,2,3,2,1,8
6319,4,2,1,1,1,9
6320,4,2,2,2,1,3
6321,4,2,2,3,1,9
6322,4,3,1,1,1,5
6323,4,2,1,1,1,4
6324,4,2,1,1,1,8
6325,4,2,1,1,1,9
6326,4,2,1,1,1,9
6327,4,2,1,1,1,7
6328,4,2,1,1,1,5
6329,4,2,1,1,1,7
6330,4,2,1,1,1,9
6331,4,2,1,1,1,5
6332,4,2,1,1,1,10
6333,4,3,2,2,2,9
6334,4,2,1,1,1,9
6335,4,2,3,2,2,2
6336,4,2,1,1,1,8
6337,4,1,3,2,1,6
6338,4,1,2,2,1,6
6339,4,2,1,1,1,3
6340,4,2,1,1,1,7
6341,4,2,3,2,1,2
6342,4,2,1,1,1,9
6343,4,3,4,2,2,8
6344,4,2,1,1,1,7
6345,4,2,4,3,1,2
6346,4,2,1,1,1,9
6347,4,2,1,1,1,9
6348,4,2,1,1,1,5
6349,4,3,1,1,1,3
6350,4,2,1,1,1,9
6351,4,2,4,2,1,2
6352,4,2,4,1,1,9
6353,4,2,3,2,1,9
6354,4,2,1,1,1,9
6355,4,2,1,1,1,9
6356,4,2,1,1,1,7
6357,4,2,2,2,1,9
6358,4,2,1,1,1,9
6359,4,2,1,1,1,9
6360,4,2,1,1,1,9
6361,4,3,1,1,1,7
6362,4,2,2,2,1,4
6363,4,1,3,2,1,3
6364,4,2,4,2,1,9
6365,4,2,1,1,1,9
6366,4,2,2,2,1,5
6367,4,2,4,2,1,8
6368,4,2,1,1,1,9
6369,4,2,1,1,1,9
6370,4,2,1,1,1,3
6371,4,2,3,2,1,2
6372,4,2,1,1,1,9
6373,4,2,1,1,1,3
6374,4,2,1,1,1,9
6375,4,2,3,2,1,8
6376,4,3,3,2,1,3
6377,4,2,3,2,1,2
6378,4,2,1,1,1,9
6379,4,2,1,1,1,9
6380,4,2,1,1,1,3
6381,4,2,2,2,1,3
6382,4,2,4,2,1,4
6383,4,2,2,2,1,1
6384,4,2,1,1,1,3
6385,4,2,1,1,1,2
6386,4,2,1,1,1,3
6387,4,2,1,1,1,9
6388,4,3,1,1,1,5
6389,4,2,1,1,1,9
6390,4,3,1,1,1,7
6391,4,3,1,1,1,8
6392,4,3,1,1,1,5
6393,4,2,1,1,1,8
6394,4,2,1,1,1,3
6395,4,3,1,1,1,7
6396,4,2,1,1,1,9
6397,4,3,2,2,2,3
6398,4,3,1,1,1,4
6399,4,2,1,1,1,5
6400,4,2,3,2,1,5
6401,4,2,4,2,2,6
6402,4,2,2,2,1,9
6403,4,2,2,2,1,6
6404,4,2,1,1,1,9
6405,4,2,2,2,1,3
6406,4,2,3,2,1,9
6407,4,3,4,2,2,8
6408,4,1,3,2,1,1
6409,4,1,3,3,1,3
6410,4,2,2,2,1,3
6411,4,2,1,1,1,5
6412,4,1,1,1,1,2
6413,4,3,2,2,2,8
6414,4,2,1,1,1,9
6415,4,2,1,1,1,3
6416,4,1,4,2,1,2
6417,4,2,1,1,1,9
6418,4,2,1,1,1,7
6419,4,2,1,1,1,7
6420,4,2,1,1,1,3
6421,4,2,2,2,1,3
6422,4,3,1,1,1,7
6423,4,3,1,1,1,3
6424,4,2,1,1,1,10
6425,4,2,1,1,1,5
6426,4,3,4,2,1,3
6427,4,1,3,2,1,2
6428,4,1,1,1,1,1
6429,4,2,3,2,2,3
6430,4,3,2,2,1,9
6431,4,3,1,1,1,7
6432,4,2,1,1,1,7
6433,4,2,1,1,1,7
6434,4,3,2,3,1,8
6435,4,2,1,1,1,9
6436,4,3,3,3,1,3
6437,4,2,1,1,1,9
6438,4,2,1,1,1,9
6439,4,2,1,1,1,8
6440,4,2,2,4,1,1
6441,4,2,1,1,1,9
6442,4,2,1,1,1,3
6443,4,2,1,1,1,2
6444,4,2,1,1,1,5
6445,4,2,1,1,1,9
6446,4,2,4,2,1,3
6447,4,2,1,1,1,9
6448,4,2,1,1,1,3
6449,4,3,1,1,1,3
6450,4,2,2,2,1,2
6451,4,2,2,2,1,8
6452,4,3,1,1,1,7
6453,4,2,1,1,1,9
6454,4,2,1,1,1,9
6455,4,2,1,1,1,7
6456,4,2,4,2,1,3
6457,4,2,1,1,1,3
6458,4,2,1,1,1,9
6459,4,2,1,1,1,10
6460,4,2,1,1,1,10
6461,4,2,1,1,1,3
6462,4,3,1,1,1,8
6463,4,2,1,1,1,9
6464,4,2,1,1,1,9
6465,4,2,4,2,1,2
6466,4,2,1,1,1,9
6467,4,2,1,1,1,9
6468,4,1,2,2,2,5
6469,4,2,1,1,1,9
6470,4,2,1,1,1,9
6471,4,2,1,1,1,5
6472,4,2,2,2,2,4
6473,4,2,1,1,1,8
6474,4,2,4,2,1,4
6475,4,2,1,1,1,9
6476,4,2,1,1,1,8
6477,4,2,1,1,1,9
6478,4,2,1,1,1,9
6479,4,1,4,2,1,2
6480,4,2,1,1,1,9
6481,4,2,2,2,1,9
6482,4,2,1,1,1,7
6483,4,2,1,1,1,5
6484,4,2,1,1,1,8
6485,4,2,1,1,1,7
6486,4,2,1,1,1,9
6487,4,2,3,2,1,10
6488,4,2,1,1,1,5
6489,4,2,1,1,1,8
6490,4,2,1,1,1,9
6491,4,2,1,1,1,9
6492,4,3,1,1,1,7
6493,4,2,1,1,1,9
6494,4,2,1,1,1,9
6495,4,2,1,1,1,9
6496,4,2,1,1,1,3
6497,4,2,1,1,1,9
6498,4,2,1,1,1,9
6499,4,3,2,2,1,8
6500,4,3,1,1,1,7
6501,4,2,3,2,1,1
6502,4,2,2,2,1,9
6503,4,2,4,3,1,3
6504,4,2,1,1,1,5
6505,4,2,2,2,1,9
6506,4,2,1,1,1,9
6507,4,2,3,2,1,2
6508,4,2,1,1,1,3
6509,4,2,1,1,1,3
6510,4,2,1,1,1,9
6511,4,1,2,2,1,2
6512,4,2,1,1,1,9
6513,4,2,3,3,1,2
6514,4,2,1,1,1,9
6515,4,2,1,1,1,5
6516,4,2,2,2,1,2
6517,4,1,1,1,1,8
6518,4,2,4,2,1,3
6519,4,2,4,1,1,2
6520,4,2,1,1,1,5
6521,4,2,1,1,1,7
6522,4,2,4,2,2,3
6523,4,2,2,2,1,1
6524,4,2,4,2,1,2
6525,4,2,1,1,1,6
6526,4,2,1,1,1,5
6527,4,1,2,2,1,2
6528,4,2,2,2,1,1
6529,4,2,2,2,1,3
6530,4,2,3,2,1,2
6531,4,2,1,1,1,9
6532,4,2,1,1,1,9
6533,4,1,2,2,1,2
6534,4,2,2,2,1,2
6535,4,1,2,2,2,3
6536,4,3,4,2,1,4
6537,4,2,1,1,1,9
6538,4,3,1,1,1,5
6539,4,1,2,2,1,5
6540,4,2,1,1,1,9
6541,4,3,1,1,1,3
6542,4,2,4,2,1,8
6543,4,2,1,1,1,9
6544,4,2,2,2,1,9
6545,4,2,3,2,1,9
6546,4,3,1,1,1,9
6547,4,2,1,1,1,9
6548,4,2,1,1,1,9
6549,4,3,4,2,2,8
6550,4,2,3,2,1,2
6551,4,2,1,1,1,3
6552,4,1,3,2,2,2
6553,4,2,1,5,1,3
6554,4,2,1,1,1,8
6555,4,2,3,3,2,8
6556,4,2,2,5,1,5
6557,4,2,1,1,1,9
6558,4,2,1,1,1,3
6559,4,1,3,2,1,3
6560,4,3,1,1,1,7
6561,4,3,1,1,1,7
6562,4,1,3,3,1,1
6563,4,2,2,2,1,2
6564,4,2,1,1,1,3
6565,4,2,2,3,1,9
6566,4,2,2,3,2,8
6567,4,2,1,1,1,9
6568,4,2,1,5,1,9
6569,4,1,2,4,1,8
6570,4,2,3,2,1,3
6571,4,2,2,2,1,4
6572,4,2,4,2,2,2
6573,4,2,1,1,1,9
6574,4,2,4,2,1,2
6575,4,2,4,3,1,1
6576,4,2,3,2,1,2
6577,4,2,2,2,1,3
6578,4,2,1,1,1,9
6579,4,2,1,1,1,9
6580,4,2,3,2,1,2
6581,4,2,2,3,1,9
6582,4,2,4,2,1,1
6583,4,1,4,2,1,2
6584,4,2,1,5,1,7
6585,4,2,1,1,1,3
6586,4,2,2,2,1,2
6587,4,2,1,1,1,9
6588,4,2,4,2,1,4
6589,4,1,2,2,1,5
6590,4,2,2,2,1,4
6591,4,2,2,2,1,2
6592,4,2,3,3,1,2
6593,4,2,1,5,1,7
6594,4,3,2,2,1,9
6595,4,2,1,5,1,5
6596,4,2,2,2,1,2
6597,4,2,1,1,1,3
6598,4,2,1,1,1,9
6599,4,1,3,2,1,5
6600,4,2,1,1,1,9
6601,4,2,3,3,1,2
6602,4,2,3,2,1,2
6603,4,2,2,2,1,2
6604,4,2,1,1,1,2
6605,4,2,1,1,1,9
6606,4,2,1,1,1,9
6607,4,1,3,2,1,2
6608,4,2,2,2,1,2
6609,4,2,2,2,2,2
6610,4,1,2,2,2,2
6611,4,2,1,1,1,3
6612,4,2,1,1,1,9
6613,4,3,1,1,1,7
6614,4,2,2,2,1,2
6615,4,2,2,2,2,9
6616,4,2,2,2,1,1
6617,4,2,1,1,1,10
6618,4,2,1,1,1,3
6619,4,2,3,2,1,8
6620,4,2,4,2,2,3
6621,4,2,3,2,2,2
6622,4,2,3,2,1,8
6623,4,2,2,2,1,1
6624,4,2,4,1,1,8
6625,4,2,2,2,1,4
6626,4,2,1,1,1,9
6627,4,2,1,1,1,3
6628,4,2,2,2,1,2
6629,4,3,3,3,1,8
6630,4,1,4,2,1,3
6631,4,2,1,1,1,9
6632,4,2,2,2,1,9
6633,4,2,1,1,1,9
6634,4,2,1,1,1,9
6635,4,2,2,2,1,1
6636,4,1,2,2,1,8
6637,4,2,1,1,1,9
6638,4,2,1,1,1,9
6639,4,2,2,3,1,2
6640,4,2,2,2,2,8
6641,4,2,1,1,1,3
6642,4,2,1,1,1,5
6643,4,2,2,3,1,2
6644,4,3,1,1,1,7
6645,4,2,1,1,1,8
6646,4,2,2,2,1,1
6647,4,2,2,2,1,2
6648,4,2,2,2,1,2
6649,4,2,4,2,1,3
6650,4,3,1,1,1,7
6651,4,2,1,1,1,9
6652,4,2,1,1,1,9
6653,4,2,1,1,1,5
6654,4,2,3,3,1,8
6655,4,2,3,2,1,9
6656,4,2,1,1,1,3
6657,4,2,4,2,1,4
6658,4,2,2,2,2,1
6659,4,2,2,2,1,1
6660,4,2,2,2,1,3
6661,4,1,2,2,1,2
6662,4,2,1,1,1,9
6663,4,2,1,1,1,3
6664,4,2,3,2,1,1
6665,4,2,2,2,1,2
6666,4,2,2,3,1,2
6667,4,2,4,2,1,9
6668,4,2,2,2,1,2
6669,4,2,1,1,1,5
6670,4,2,2,2,1,1
6671,4,1,2,2,1,2
6672,4,2,1,1,1,6
6673,4,2,2,2,1,8
6674,4,2,2,2,2,9
6675,4,2,1,1,1,9
6676,4,2,3,3,1,2
6677,4,2,4,2,1,3
6678,4,2,1,1,1,4
6679,4,1,2,3,1,1
6680,4,2,2,2,1,1
6681,4,2,1,1,1,9
6682,4,2,1,1,1,3
6683,4,2,1,1,1,3
6684,4,2,1,1,1,9
6685,4,2,2,2,1,2
6686,4,2,2,2,1,1
6687,4,2,2,2,1,2
6688,4,2,3,2,1,9
6689,4,2,1,1,1,9
6690,4,2,1,1,1,7
6691,4,2,2,2,1,9
6692,4,2,1,1,1,3
6693,4,2,1,1,1,9
6694,4,2,4,2,1,2
6695,4,2,2,2,1,1
6696,4,1,2,2,1,2
6697,4,2,2,2,1,2
6698,4,2,4,2,2,1
6699,4,2,2,2,1,2
6700,4,1,2,2,1,2
6701,4,1,1,1,1,7
6702,4,2,2,2,1,3
6703,4,2,1,1,1,9
6704,4,1,2,2,1,2
6705,4,2,1,1,1,7
6706,4,2,1,1,1,9
6707,4,2,1,1,1,9
6708,4,2,1,1,1,3
6709,4,3,1,1,1,3
6710,4,1,2,2,1,8
6711,5,2,1,1,1,3
6712,5,2,2,1,2,9
6713,5,3,1,1,2,3
6714,5,2,1,1,1,2
6715,5,2,1,1,1,3
6716,5,2,1,1,1,8
6717,5,3,2,1,2,8
6718,5,2,1,1,1,6
6719,5,2,1,1,1,8
6720,5,3,2,1,2,5
6721,5,2,1,1,1,2
6722,5,2,1,1,1,3
6723,5,2,2,1,1,8
6724,5,2,1,1,1,8
6725,5,3,1,1,1,5
6726,5,3,1,1,2,8
6727,5,2,1,1,1,9
6728,5,2,1,1,1,5
6729,5,2,1,1,1,3
6730,5,2,1,1,1,9
6731,5,2,1,1,1,9
6732,5,2,1,1,1,9
6733,5,2,1,1,1,8
6734,5,2,1,1,1,9
6735,5,2,1,1,1,8
6736,5,3,1,1,1,9
6737,5,2,1,1,1,9
6738,5,2,1,1,1,5
6739,5,3,1,1,2,3
6740,5,2,1,1,1,3
6741,5,2,2,1,1,9
6742,5,3,1,1,1,4
6743,5,2,2,1,1,8
6744,5,2,1,1,1,9
6745,5,2,1,1,1,3
6746,5,2,1,1,1,10
6747,5,3,1,1,2,3
6748,5,3,1,1,1,3
6749,5,2,1,1,1,7
6750,5,2,1,1,1,9
6751,5,3,1,1,2,5
6752,5,2,1,1,1,3
6753,5,2,1,1,2,8
6754,5,2,1,1,1,5
6755,5,2,1,1,1,5
6756,5,2,1,1,1,4
6757,5,2,1,1,1,9
6758,5,2,1,1,1,8
6759,5,3,1,1,2,6
6760,5,2,1,1,1,8
6761,5,2,1,1,1,9
6762,5,3,1,1,2,5
6763,5,3,2,1,2,8
6764,5,3,1,1,1,9
6765,5,2,1,1,1,9
6766,5,3,1,1,2,8
6767,5,2,1,1,1,5
6768,5,2,1,1,1,9
6769,5,2,1,1,1,9
6770,5,2,1,1,1,1
6771,5,2,1,1,1,6
6772,5,2,1,1,1,6
6773,5,3,1,1,1,7
6774,5,2,1,1,1,2
6775,5,2,1,1,1,9
6776,5,2,1,1,1,9
6777,5,2,1,1,1,9
6778,5,2,1,1,1,2
6779,5,2,2,1,1,3
6780,5,2,1,1,1,8
6781,5,2,1,1,1,3
6782,5,3,1,1,2,5
6783,5,3,1,1,1,7
6784,5,2,1,1,1,7
6785,5,2,1,1,1,3
6786,5,2,1,1,1,5
6787,5,2,1,1,1,9
6788,5,2,1,1,1,3
6789,5,2,1,1,1,9
6790,5,2,1,1,1,9
6791,5,2,1,1,1,9
6792,5,2,1,1,2,9
6793,5,2,1,1,1,8
