,Day,Month,Year,Make,Aircraft.damage,Aircraft.Category,Number.of.Engines,Engine.Type,Weather.Condition,Broad.phase.of.flight,Fatal,Injured,Uninjured,Fatal.Cat,Fatal.Count,Latitude,Longitude,Fatal Ratio
26906,9,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,3.0,Non-Fatal,0,64.733333,-156.933333,0.0
26907,10,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,40.6175,-74.244722,0.0
26908,11,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,33.616667,-116.15,0.0
26909,12,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,34.536389,-91.9825,0.0
26911,14,3,2003,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,3.0,0.0,0.0,Fatal,3,35.619167,-82.255278,100.0
26912,15,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,41.515278,-75.251389,0.0
26913,15,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,33.72,-93.658889,0.0
26914,15,3,2003,CESSNA,Substantial,,2,Reciprocating,IMC,Maneuvering,1.0,1.0,0.0,Fatal,1,32.510556,-83.767223,50.0
26915,15,3,2003,CESSNA,Destroyed,,2,Turbo Jet,IMC,Cruise,3.0,0.0,0.0,Fatal,3,43.4475,-114.001944,100.0
26916,16,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,33.350556,-84.566945,0.0
26917,16,3,2003,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,3.0,0.0,0.0,Fatal,3,45.622778,-93.9075,100.0
26918,17,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Go-around,0.0,0.0,1.0,Non-Fatal,0,43.508056,-112.079167,0.0
26919,20,3,2003,CESSNA,Destroyed,,1,Reciprocating,IMC,Approach,1.0,2.0,0.0,Fatal,1,35.915278,-94.159722,33.33333333333333
26920,21,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,3.0,Non-Fatal,0,34.633333,-89.3,0.0
26921,21,3,2003,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,1.0,0.0,0.0,Fatal,1,34.990833,-120.188055,100.0
26922,21,3,2003,CESSNA,Destroyed,Airplane,1,Reciprocating,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,33.866667,-83.730556,100.0
26923,22,3,2003,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,1.0,1.0,0.0,Fatal,1,42.496666,-92.151667,50.0
26924,23,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,34.216389,-118.494444,0.0
26925,23,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,29.935555,-95.64,0.0
26926,23,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,1.0,Non-Fatal,0,40.010278,-105.047777,0.0
26927,23,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,31.991666,-81.246111,0.0
26928,24,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,46.606667,-121.666667,0.0
26929,26,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Standing,0.0,0.0,1.0,Non-Fatal,0,41.131389,-81.764444,0.0
26930,26,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,36.138889,-95.825,0.0
26931,26,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,3.0,Non-Fatal,0,34.934444,-104.643055,0.0
26932,26,3,2003,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,4.0,0.0,0.0,Fatal,4,39.149166,-108.415278,100.0
26933,27,3,2003,CESSNA,Substantial,Airplane,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,41.517778,-81.683333,0.0
26934,27,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,35.998611,-89.406111,0.0
26935,27,3,2003,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,1.0,0.0,0.0,Fatal,1,35.566667,-83.490555,100.0
26936,29,3,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,32.6875,-103.216945,0.0
26937,30,3,2003,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,36.436944,-79.850833,0.0
26938,31,3,2003,CESSNA,Substantial,,1,Reciprocating,IMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,38.549166,-78.486111,0.0
26939,31,3,2003,CESSNA,Substantial,Airplane,1,Reciprocating,VMC,Landing,0.0,0.0,4.0,Non-Fatal,0,27.988889,-82.018611,0.0
26940,2,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,47.267778,-122.598055,0.0
26941,4,4,2003,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,36.293055,-115.348055,100.0
26942,5,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,33.833333,-117.856111,0.0
26943,5,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0,0.0
26944,5,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,33.051111,-80.267778,0.0
26945,5,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,61.8525,-159.55,0.0
26946,7,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,44.740555,-115.139166,0.0
26947,7,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,33.942222,-96.394444,0.0
26948,7,4,2003,CESSNA,Destroyed,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,45.954722,-112.4975,0.0
26950,10,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,31.295555,-89.986111,0.0
26951,10,4,2003,CESSNA,Destroyed,,2,Reciprocating,IMC,Cruise,1.0,0.0,0.0,Fatal,1,34.316667,-84.653056,100.0
26952,10,4,2003,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,2.0,0.0,0.0,Fatal,2,33.458333,-85.808333,100.0
26953,11,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Standing,0.0,0.0,1.0,Non-Fatal,0,40.515,-122.293333,0.0
26954,11,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,37.778056,-89.251944,0.0
26955,11,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,42.33,-88.079167,0.0
26956,12,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,1.0,Non-Fatal,0,28.102778,-80.645277,0.0
26957,12,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,39.428889,-94.368889,0.0
26958,13,4,2003,CESSNA,Substantial,Airplane,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,34.978889,-89.786944,0.0
26959,16,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,37.2075,-80.407778,0.0
26961,17,4,2003,CESSNA,Destroyed,,2,Reciprocating,VMC,Approach,3.0,0.0,0.0,Fatal,3,40.241666,-111.717778,100.0
26962,19,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,2.0,0.0,Non-Fatal,0,43.368611,-124.101667,0.0
26963,19,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,42.150278,-79.001389,0.0
26964,20,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,44.720278,-102.659167,0.0
26965,22,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,38.578334,-122.435277,0.0
26966,22,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,2.0,Non-Fatal,0,31.382223,-103.510556,0.0
26967,23,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,1.0,Non-Fatal,0,42.083333,-121.221945,0.0
26968,23,4,2003,CESSNA,Substantial,,2,Reciprocating,VMC,Taxi,0.0,0.0,3.0,Non-Fatal,0,35.9475,-114.861111,0.0
26969,23,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,41.959722,-85.593333,0.0
26970,24,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,1.0,Non-Fatal,0,41.531389,-71.281945,0.0
26971,25,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,2.0,Non-Fatal,0,36.211667,-115.195833,0.0
26972,25,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,42.435277,-88.984166,0.0
26973,25,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,1.0,1.0,Non-Fatal,0,35.933333,-88.848333,0.0
26974,25,4,2003,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,2.0,0.0,0.0,Fatal,2,41.270556,-120.123334,100.0
26975,26,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,33.622778,-111.910556,0.0
26976,26,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,38.945833,-104.569723,0.0
26977,26,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,38.945833,-104.569723,0.0
26978,27,4,2003,CESSNA,Substantial,,1,Reciprocating,IMC,Maneuvering,0.0,1.0,0.0,Non-Fatal,0,45.026667,-115.982778,0.0
26979,27,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,46.259444,-119.110556,0.0
26980,27,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,0.0,0.0,1.0,Non-Fatal,0,44.201944,-114.939444,0.0
26981,27,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,40.645277,-77.555278,0.0
26983,27,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,2.0,Non-Fatal,0,34.233333,-88.983333,0.0
26984,28,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,41.701389,-74.795,0.0
26985,28,4,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,27.910556,-82.687222,0.0
26986,1,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,34.132223,-115.945833,0.0
26987,3,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,32.300556,-86.384166,0.0
26988,4,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,39.570278,-83.420556,0.0
26989,4,5,2003,CESSNA,Destroyed,,2,Reciprocating,VMC,Cruise,1.0,0.0,0.0,Fatal,1,33.896666,-117.574167,100.0
26990,6,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,33.383333,-117.05,0.0
26991,6,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,2.0,Non-Fatal,0,47.566667,-97.633333,0.0
26992,9,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Go-around,0.0,0.0,1.0,Non-Fatal,0,36.6125,-76.625278,0.0
26993,10,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,43.565278,-116.226389,0.0
26994,13,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,33.75,-86.833333,0.0
26995,13,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,35.205833,-89.394444,0.0
26996,14,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,40.093611,-92.545,0.0
26997,14,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,36.475278,-82.4075,0.0
26998,15,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,44.915556,-122.897777,0.0
26999,15,5,2003,CESSNA,Substantial,,1,Turbo Prop,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,41.323611,-82.257222,0.0
27000,15,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,34.213889,-119.094444,0.0
27001,15,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,35.288889,-95.093889,0.0
27002,15,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,2.0,0.0,Non-Fatal,0,43.258333,-85.545833,0.0
27003,15,5,2003,CESSNA,Destroyed,,2,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,31.803889,-106.377778,0.0
27004,16,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,3.0,Non-Fatal,0,47.049166,-109.466667,0.0
27005,16,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Go-around,0.0,0.0,1.0,Non-Fatal,0,31.515556,-106.146944,0.0
27006,17,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,44.094166,-116.903889,0.0
27007,17,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,2.0,Non-Fatal,0,34.256667,-111.339166,0.0
27008,17,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0,0.0
27009,18,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,2.0,0.0,Non-Fatal,0,42.246111,-89.581945,0.0
27010,19,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,48.4875,-122.832778,0.0
27011,19,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,39.263611,-74.6075,0.0
27012,19,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,1.0,0.0,Non-Fatal,0,31.154167,-97.413056,0.0
27013,20,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,39.263611,-74.6075,0.0
27014,20,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,37.401667,-112.910278,0.0
27015,22,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,2.0,0.0,0.0,Fatal,2,40.076111,-114.587777,100.0
27016,23,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,5.0,Non-Fatal,0,30.716667,-96.333333,0.0
27017,23,5,2003,CESSNA,Destroyed,,1,Reciprocating,VMC,Descent,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0,0.0
27018,25,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,1.0,0.0,0.0,Fatal,1,44.891944,-114.888889,100.0
27019,25,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,1.0,Non-Fatal,0,36.685,-101.507778,0.0
27021,26,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,0.0,0.0,2.0,Non-Fatal,0,29.694444,-81.513611,0.0
27022,26,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,36.926111,-111.448333,0.0
27023,26,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,41.259444,-95.76,0.0
27024,26,5,2003,CESSNA,Destroyed,,2,Reciprocating,IMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,41.032223,-73.218056,0.0
27025,27,5,2003,CESSNA,Substantial,Airplane,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,28.000278,-82.164167,0.0
27026,27,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,43.662778,-84.261389,0.0
27027,28,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,33.340277,-84.901111,0.0
27028,28,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,64.8375,-147.614444,0.0
27029,28,5,2003,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,4.0,0.0,0.0,Fatal,4,62.878889,-151.066667,100.0
27030,29,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,21.307222,-158.070278,0.0
27031,29,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,34.268889,-77.9025,0.0
27032,29,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,33.386666,-84.326111,0.0
27033,29,5,2003,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,61.436944,-142.903611,0.0
27034,30,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,2.0,0.0,0.0,Fatal,2,48.614722,-118.464722,100.0
27035,30,5,2003,CESSNA,Destroyed,,1,Reciprocating,VMC,Descent,0.0,0.0,1.0,Non-Fatal,0,33.456389,-80.855278,0.0
27036,31,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,45.256389,-112.589444,0.0
27037,31,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,2.0,Non-Fatal,0,38.883333,-119.983333,0.0
27038,31,5,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,2.0,0.0,Non-Fatal,0,30.35,-95.416667,0.0
27039,31,5,2003,CESSNA,Substantial,,2,Turbo Prop,IMC,Cruise,0.0,0.0,3.0,Non-Fatal,0,32.088889,-105.085277,0.0
27040,1,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,4.0,Non-Fatal,0,27.910556,-82.69,0.0
27041,1,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,38.333333,-91.516667,0.0
27042,2,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,33.651111,-97.196944,0.0
27043,3,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Standing,0.0,0.0,3.0,Non-Fatal,0,30.384444,-84.350278,0.0
27044,3,6,2003,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,1.0,0.0,0.0,Fatal,1,44.998333,-100.211944,100.0
27045,4,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,43.696389,-116.633889,0.0
27046,5,6,2003,CESSNA,Substantial,,1,Reciprocating,IMC,Maneuvering,0.0,1.0,0.0,Non-Fatal,0,43.191389,-72.751944,0.0
27047,5,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,41.709444,-92.734722,0.0
27048,6,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,38.586944,-77.711111,0.0
27049,6,6,2003,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,1.0,1.0,0.0,Fatal,1,46.501389,-88.7,50.0
27050,7,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,0.0,0.0,1.0,Non-Fatal,0,48.255556,-106.817778,0.0
27051,7,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,42.795833,-70.841111,0.0
27052,7,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,35.283333,-112.7,0.0
27053,7,6,2003,CESSNA,Destroyed,,1,Reciprocating,IMC,Takeoff,2.0,0.0,0.0,Fatal,2,43.769445,-87.851944,100.0
27054,7,6,2003,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,41.907778,-88.248611,0.0
27055,8,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,38.526667,-77.858611,0.0
27056,8,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,34.654444,-112.419445,0.0
27057,8,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,31.693611,-98.9575,0.0
27058,9,6,2003,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,4.0,Non-Fatal,0,63.393889,-153.268889,0.0
27059,9,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,4.0,Non-Fatal,0,62.833333,-150.5,0.0
27060,10,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,1.0,Non-Fatal,0,40.170556,-75.600833,0.0
27061,10,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,61.394444,-149.845555,0.0
27062,11,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,3.0,Non-Fatal,0,47.3425,-122.104444,0.0
27063,12,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,38.0175,-75.827778,0.0
27064,12,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,1.0,Non-Fatal,0,35,-106.600278,0.0
27065,12,6,2003,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,2.0,0.0,0.0,Fatal,2,44.776389,-69.383056,100.0
27066,12,6,2003,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,32.779445,-103.214167,0.0
27067,13,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,4.0,Non-Fatal,0,38.454167,-101.746389,0.0
27068,14,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,47.616111,-122.265,0.0
27069,14,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,45.145,-93.211389,0.0
27070,15,6,2003,CESSNA,Substantial,,2,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,46.976111,-109.6,0.0
27071,15,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,4.0,1.0,0.0,Fatal,4,40.379723,-79.607222,80.0
27072,15,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,41.185555,-112.001944,0.0
27073,15,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,40.723056,-88.866667,0.0
27075,17,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,45.099722,-114.801944,0.0
27076,17,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,36.041666,-90.15,0.0
27077,17,6,2003,CESSNA,Destroyed,Airplane,1,Reciprocating,VMC,Cruise,5.0,0.0,0.0,Fatal,5,26.3,-80.05,100.0
27078,17,6,2003,CESSNA,Destroyed,Airplane,1,Reciprocating,VMC,Cruise,5.0,0.0,0.0,Fatal,5,26.3,-80.05,100.0
27079,18,6,2003,CESSNA,Substantial,Airplane,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,28.109722,-80.737777,0.0
27080,19,6,2003,CESSNA,Substantial,Airplane,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,45.901667,-122.743055,0.0
27081,19,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,39.570278,-95.180278,0.0
27082,21,6,2003,CESSNA,Destroyed,Airplane,1,Reciprocating,VMC,Maneuvering,1.0,4.0,1.0,Fatal,1,35.935833,-96.779167,16.666666666666664
27083,22,6,2003,CESSNA,Substantial,,2,Reciprocating,VMC,Descent,0.0,0.0,2.0,Non-Fatal,0,43.808333,-111.216667,0.0
27084,22,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,0.0,0.0,1.0,Non-Fatal,0,43.071667,-124.41,0.0
27085,22,6,2003,CESSNA,Substantial,Airplane,1,Reciprocating,VMC,Go-around,0.0,0.0,3.0,Non-Fatal,0,36.777778,-114.375,0.0
27086,22,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,29.950833,-94.020556,0.0
27087,22,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,29.283611,-98.500278,0.0
27088,22,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,34.833333,-91.8,0.0
27089,23,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,2.0,0.0,Non-Fatal,0,39.942777,-74.845555,0.0
27090,24,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,34.112778,-90.557222,0.0
27091,25,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,45.4575,-119.690277,0.0
27092,25,6,2003,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,35.811389,-96.421945,0.0
